Date,Close,Index,Country,Close_1day,Relative,Bm
2019-12-26,13.44,UAE: United Arab Emirates,United Arab Emirates,13.52,0.99,2.0
2019-12-27,13.49,UAE: United Arab Emirates,United Arab Emirates,13.52,1.0,1.0
2019-12-30,13.54,UAE: United Arab Emirates,United Arab Emirates,13.52,1.0,1.0
2019-12-31,13.43,UAE: United Arab Emirates,United Arab Emirates,13.52,0.99,2.0
2020-01-02,13.51,UAE: United Arab Emirates,United Arab Emirates,13.52,1.0,1.0
2020-01-03,13.37,UAE: United Arab Emirates,United Arab Emirates,13.52,0.99,2.0
2020-01-06,13.16,UAE: United Arab Emirates,United Arab Emirates,13.52,0.97,2.0
2020-01-07,13.16,UAE: United Arab Emirates,United Arab Emirates,13.52,0.97,2.0
2020-01-08,13.13,UAE: United Arab Emirates,United Arab Emirates,13.52,0.97,2.0
2020-01-09,13.23,UAE: United Arab Emirates,United Arab Emirates,13.52,0.98,2.0
2020-01-10,13.1,UAE: United Arab Emirates,United Arab Emirates,13.52,0.97,2.0
2020-01-13,13.51,UAE: United Arab Emirates,United Arab Emirates,13.52,1.0,1.0
2020-01-14,13.39,UAE: United Arab Emirates,United Arab Emirates,13.52,0.99,2.0
2020-01-15,13.57,UAE: United Arab Emirates,United Arab Emirates,13.52,1.0,1.0
2020-01-16,13.57,UAE: United Arab Emirates,United Arab Emirates,13.52,1.0,1.0
2020-01-17,13.69,UAE: United Arab Emirates,United Arab Emirates,13.52,1.01,1.0
2020-01-21,13.73,UAE: United Arab Emirates,United Arab Emirates,13.52,1.02,1.0
2020-01-22,13.69,UAE: United Arab Emirates,United Arab Emirates,13.52,1.01,1.0
2020-01-23,13.55,UAE: United Arab Emirates,United Arab Emirates,13.52,1.0,1.0
2020-01-24,13.55,UAE: United Arab Emirates,United Arab Emirates,13.52,1.0,1.0
2020-01-27,13.55,UAE: United Arab Emirates,United Arab Emirates,13.52,1.0,1.0
2020-01-28,13.44,UAE: United Arab Emirates,United Arab Emirates,13.52,0.99,2.0
2020-01-29,13.36,UAE: United Arab Emirates,United Arab Emirates,13.52,0.99,2.0
2020-01-30,13.36,UAE: United Arab Emirates,United Arab Emirates,13.52,0.99,2.0
2020-01-31,13.21,UAE: United Arab Emirates,United Arab Emirates,13.52,0.98,2.0
2020-02-03,13.08,UAE: United Arab Emirates,United Arab Emirates,13.52,0.97,2.0
2020-02-04,12.99,UAE: United Arab Emirates,United Arab Emirates,13.52,0.96,2.0
2020-02-05,12.99,UAE: United Arab Emirates,United Arab Emirates,13.52,0.96,2.0
2020-02-06,12.91,UAE: United Arab Emirates,United Arab Emirates,13.52,0.95,2.0
2020-02-07,12.74,UAE: United Arab Emirates,United Arab Emirates,13.52,0.94,2.0
2020-02-10,12.93,UAE: United Arab Emirates,United Arab Emirates,13.52,0.96,2.0
2020-02-11,12.8,UAE: United Arab Emirates,United Arab Emirates,13.52,0.95,2.0
2020-02-12,12.77,UAE: United Arab Emirates,United Arab Emirates,13.52,0.94,2.0
2020-02-13,12.77,UAE: United Arab Emirates,United Arab Emirates,13.52,0.94,2.0
2020-02-14,12.76,UAE: United Arab Emirates,United Arab Emirates,13.52,0.94,2.0
2020-02-18,12.97,UAE: United Arab Emirates,United Arab Emirates,13.52,0.96,2.0
2020-02-19,12.94,UAE: United Arab Emirates,United Arab Emirates,13.52,0.96,2.0
2020-02-20,12.93,UAE: United Arab Emirates,United Arab Emirates,13.52,0.96,2.0
2020-02-21,12.89,UAE: United Arab Emirates,United Arab Emirates,13.52,0.95,2.0
2020-02-24,12.6,UAE: United Arab Emirates,United Arab Emirates,13.52,0.93,2.0
2020-02-25,12.54,UAE: United Arab Emirates,United Arab Emirates,13.52,0.93,2.0
2020-02-26,12.58,UAE: United Arab Emirates,United Arab Emirates,13.52,0.93,2.0
2020-02-27,12.36,UAE: United Arab Emirates,United Arab Emirates,13.52,0.91,2.0
2020-02-28,12.18,UAE: United Arab Emirates,United Arab Emirates,13.52,0.9,2.0
2020-03-02,12.12,UAE: United Arab Emirates,United Arab Emirates,13.52,0.9,2.0
2020-03-03,12.05,UAE: United Arab Emirates,United Arab Emirates,13.52,0.89,2.0
2020-03-04,11.98,UAE: United Arab Emirates,United Arab Emirates,13.52,0.89,2.0
2020-03-05,11.78,UAE: United Arab Emirates,United Arab Emirates,13.52,0.87,3.0
2020-03-06,11.6,UAE: United Arab Emirates,United Arab Emirates,13.52,0.86,3.0
2020-03-09,10.02,UAE: United Arab Emirates,United Arab Emirates,13.52,0.74,3.0
2020-03-10,10.77,UAE: United Arab Emirates,United Arab Emirates,13.52,0.8,3.0
2020-03-11,10.43,UAE: United Arab Emirates,United Arab Emirates,13.52,0.77,3.0
2020-03-12,9.54,UAE: United Arab Emirates,United Arab Emirates,13.52,0.71,3.0
2020-03-13,9.39,UAE: United Arab Emirates,United Arab Emirates,13.52,0.69,3.0
2020-03-16,8.65,UAE: United Arab Emirates,United Arab Emirates,13.52,0.64,3.0
2020-03-17,8.69,UAE: United Arab Emirates,United Arab Emirates,13.52,0.64,3.0
2020-03-18,8.36,UAE: United Arab Emirates,United Arab Emirates,13.52,0.62,3.0
2020-03-19,9.1,UAE: United Arab Emirates,United Arab Emirates,13.52,0.67,3.0
2020-03-20,9.3,UAE: United Arab Emirates,United Arab Emirates,13.52,0.69,3.0
2020-03-23,8.78,UAE: United Arab Emirates,United Arab Emirates,13.52,0.65,3.0
2020-03-24,9.36,UAE: United Arab Emirates,United Arab Emirates,13.52,0.69,3.0
2020-03-25,9.7,UAE: United Arab Emirates,United Arab Emirates,13.52,0.72,3.0
2020-03-26,9.92,UAE: United Arab Emirates,United Arab Emirates,13.52,0.73,3.0
2020-03-27,9.7,UAE: United Arab Emirates,United Arab Emirates,13.52,0.72,3.0
2020-03-30,9.59,UAE: United Arab Emirates,United Arab Emirates,13.52,0.71,3.0
2020-03-31,9.36,UAE: United Arab Emirates,United Arab Emirates,13.52,0.69,3.0
2020-04-01,9.05,UAE: United Arab Emirates,United Arab Emirates,13.52,0.67,3.0
2020-04-02,9.29,UAE: United Arab Emirates,United Arab Emirates,13.52,0.69,3.0
2020-04-03,9.13,UAE: United Arab Emirates,United Arab Emirates,13.52,0.68,3.0
2020-04-06,9.25,UAE: United Arab Emirates,United Arab Emirates,13.52,0.68,3.0
2020-04-07,9.61,UAE: United Arab Emirates,United Arab Emirates,13.52,0.71,3.0
2020-04-08,9.55,UAE: United Arab Emirates,United Arab Emirates,13.52,0.71,3.0
2020-04-09,9.96,UAE: United Arab Emirates,United Arab Emirates,13.52,0.74,3.0
2020-04-13,10.07,UAE: United Arab Emirates,United Arab Emirates,13.52,0.74,3.0
2020-04-14,10.23,UAE: United Arab Emirates,United Arab Emirates,13.52,0.76,3.0
2020-04-15,9.99,UAE: United Arab Emirates,United Arab Emirates,13.52,0.74,3.0
2020-04-16,9.84,UAE: United Arab Emirates,United Arab Emirates,13.52,0.73,3.0
2020-04-17,9.88,UAE: United Arab Emirates,United Arab Emirates,13.52,0.73,3.0
2020-04-20,9.91,UAE: United Arab Emirates,United Arab Emirates,13.52,0.73,3.0
2020-04-21,9.54,UAE: United Arab Emirates,United Arab Emirates,13.52,0.71,3.0
2020-04-22,9.9,UAE: United Arab Emirates,United Arab Emirates,13.52,0.73,3.0
2020-04-23,9.92,UAE: United Arab Emirates,United Arab Emirates,13.52,0.73,3.0
2020-04-24,9.96,UAE: United Arab Emirates,United Arab Emirates,13.52,0.74,3.0
2019-12-02,6862.3,AXJO: Australia,Australia,6862.3,1.0,1.0
2019-12-03,6712.3,AXJO: Australia,Australia,6862.3,0.98,2.0
2019-12-04,6606.5,AXJO: Australia,Australia,6862.3,0.96,2.0
2019-12-05,6683.0,AXJO: Australia,Australia,6862.3,0.97,2.0
2019-12-06,6707.0,AXJO: Australia,Australia,6862.3,0.98,2.0
2019-12-09,6730.0,AXJO: Australia,Australia,6862.3,0.98,2.0
2019-12-10,6706.9,AXJO: Australia,Australia,6862.3,0.98,2.0
2019-12-11,6752.6,AXJO: Australia,Australia,6862.3,0.98,2.0
2019-12-12,6708.8,AXJO: Australia,Australia,6862.3,0.98,2.0
2019-12-13,6739.7,AXJO: Australia,Australia,6862.3,0.98,2.0
2019-12-16,6849.7,AXJO: Australia,Australia,6862.3,1.0,1.0
2019-12-17,6847.3,AXJO: Australia,Australia,6862.3,1.0,1.0
2019-12-18,6851.4,AXJO: Australia,Australia,6862.3,1.0,1.0
2019-12-19,6833.1,AXJO: Australia,Australia,6862.3,1.0,1.0
2019-12-20,6816.3,AXJO: Australia,Australia,6862.3,0.99,2.0
2019-12-23,6785.1,AXJO: Australia,Australia,6862.3,0.99,2.0
2019-12-24,6794.2,AXJO: Australia,Australia,6862.3,0.99,2.0
2019-12-27,6821.7,AXJO: Australia,Australia,6862.3,0.99,2.0
2019-12-30,6804.9,AXJO: Australia,Australia,6862.3,0.99,2.0
2019-12-31,6684.1,AXJO: Australia,Australia,6862.3,0.97,2.0
2020-01-02,6690.6,AXJO: Australia,Australia,6862.3,0.97,2.0
2020-01-03,6733.5,AXJO: Australia,Australia,6862.3,0.98,2.0
2020-01-06,6735.7,AXJO: Australia,Australia,6862.3,0.98,2.0
2020-01-07,6826.4,AXJO: Australia,Australia,6862.3,0.99,2.0
2020-01-08,6817.6,AXJO: Australia,Australia,6862.3,0.99,2.0
2020-01-09,6874.2,AXJO: Australia,Australia,6862.3,1.0,1.0
2020-01-10,6929.0,AXJO: Australia,Australia,6862.3,1.01,1.0
2020-01-13,6903.7,AXJO: Australia,Australia,6862.3,1.01,1.0
2020-01-14,6962.2,AXJO: Australia,Australia,6862.3,1.01,1.0
2020-01-15,6994.8,AXJO: Australia,Australia,6862.3,1.02,1.0
2020-01-16,7041.8,AXJO: Australia,Australia,6862.3,1.03,1.0
2020-01-17,7064.1,AXJO: Australia,Australia,6862.3,1.03,1.0
2020-01-20,7079.5,AXJO: Australia,Australia,6862.3,1.03,1.0
2020-01-21,7066.3,AXJO: Australia,Australia,6862.3,1.03,1.0
2020-01-22,7132.7,AXJO: Australia,Australia,6862.3,1.04,1.0
2020-01-23,7088.0,AXJO: Australia,Australia,6862.3,1.03,1.0
2020-01-24,7090.5,AXJO: Australia,Australia,6862.3,1.03,1.0
2020-01-28,7023.5,AXJO: Australia,Australia,6862.3,1.02,1.0
2020-01-29,7031.5,AXJO: Australia,Australia,6862.3,1.02,1.0
2020-01-30,7008.4,AXJO: Australia,Australia,6862.3,1.02,1.0
2020-01-31,7017.2,AXJO: Australia,Australia,6862.3,1.02,1.0
2020-02-03,6923.3,AXJO: Australia,Australia,6862.3,1.01,1.0
2020-02-04,6948.7,AXJO: Australia,Australia,6862.3,1.01,1.0
2020-02-05,6976.1,AXJO: Australia,Australia,6862.3,1.02,1.0
2020-02-06,7049.2,AXJO: Australia,Australia,6862.3,1.03,1.0
2020-02-07,7022.6,AXJO: Australia,Australia,6862.3,1.02,1.0
2020-02-10,7012.5,AXJO: Australia,Australia,6862.3,1.02,1.0
2020-02-11,7055.3,AXJO: Australia,Australia,6862.3,1.03,1.0
2020-02-12,7088.2,AXJO: Australia,Australia,6862.3,1.03,1.0
2020-02-13,7103.2,AXJO: Australia,Australia,6862.3,1.04,1.0
2020-02-14,7130.2,AXJO: Australia,Australia,6862.3,1.04,1.0
2020-02-17,7125.1,AXJO: Australia,Australia,6862.3,1.04,1.0
2020-02-18,7113.7,AXJO: Australia,Australia,6862.3,1.04,1.0
2020-02-19,7144.6,AXJO: Australia,Australia,6862.3,1.04,1.0
2020-02-20,7162.5,AXJO: Australia,Australia,6862.3,1.04,1.0
2020-02-21,7139.0,AXJO: Australia,Australia,6862.3,1.04,1.0
2020-02-24,6978.3,AXJO: Australia,Australia,6862.3,1.02,1.0
2020-02-25,6866.6,AXJO: Australia,Australia,6862.3,1.0,1.0
2020-02-26,6708.1,AXJO: Australia,Australia,6862.3,0.98,2.0
2020-02-27,6657.9,AXJO: Australia,Australia,6862.3,0.97,2.0
2020-02-28,6441.2,AXJO: Australia,Australia,6862.3,0.94,2.0
2020-03-02,6391.5,AXJO: Australia,Australia,6862.3,0.93,2.0
2020-03-03,6435.7,AXJO: Australia,Australia,6862.3,0.94,2.0
2020-03-04,6325.4,AXJO: Australia,Australia,6862.3,0.92,2.0
2020-03-05,6395.7,AXJO: Australia,Australia,6862.3,0.93,2.0
2020-03-06,6216.2,AXJO: Australia,Australia,6862.3,0.91,2.0
2020-03-09,5760.6,AXJO: Australia,Australia,6862.3,0.84,3.0
2020-03-10,5939.6,AXJO: Australia,Australia,6862.3,0.87,3.0
2020-03-11,5725.9,AXJO: Australia,Australia,6862.3,0.83,3.0
2020-03-12,5304.6,AXJO: Australia,Australia,6862.3,0.77,3.0
2020-03-13,5539.3,AXJO: Australia,Australia,6862.3,0.81,3.0
2020-03-16,5002.0,AXJO: Australia,Australia,6862.3,0.73,3.0
2020-03-17,5293.4,AXJO: Australia,Australia,6862.3,0.77,3.0
2020-03-18,4953.2,AXJO: Australia,Australia,6862.3,0.72,3.0
2020-03-19,4782.9,AXJO: Australia,Australia,6862.3,0.7,3.0
2020-03-20,4816.6,AXJO: Australia,Australia,6862.3,0.7,3.0
2020-03-23,4546.0,AXJO: Australia,Australia,6862.3,0.66,3.0
2020-03-24,4735.7,AXJO: Australia,Australia,6862.3,0.69,3.0
2020-03-25,4998.1,AXJO: Australia,Australia,6862.3,0.73,3.0
2020-03-26,5113.3,AXJO: Australia,Australia,6862.3,0.75,3.0
2020-03-27,4842.4,AXJO: Australia,Australia,6862.3,0.71,3.0
2020-03-30,5181.4,AXJO: Australia,Australia,6862.3,0.76,3.0
2020-03-31,5076.8,AXJO: Australia,Australia,6862.3,0.74,3.0
2020-04-01,5258.6,AXJO: Australia,Australia,6862.3,0.77,3.0
2020-04-02,5154.3,AXJO: Australia,Australia,6862.3,0.75,3.0
2020-04-03,5067.5,AXJO: Australia,Australia,6862.3,0.74,3.0
2020-04-06,5286.8,AXJO: Australia,Australia,6862.3,0.77,3.0
2020-04-07,5252.3,AXJO: Australia,Australia,6862.3,0.77,3.0
2020-04-08,5206.9,AXJO: Australia,Australia,6862.3,0.76,3.0
2020-04-09,5387.3,AXJO: Australia,Australia,6862.3,0.79,3.0
2020-04-14,5488.1,AXJO: Australia,Australia,6862.3,0.8,3.0
2020-04-15,5466.7,AXJO: Australia,Australia,6862.3,0.8,3.0
2020-04-16,5416.3,AXJO: Australia,Australia,6862.3,0.79,3.0
2020-04-17,5487.5,AXJO: Australia,Australia,6862.3,0.8,3.0
2020-04-20,5353.0,AXJO: Australia,Australia,6862.3,0.78,3.0
2020-04-21,5221.3,AXJO: Australia,Australia,6862.3,0.76,3.0
2020-04-22,5221.2,AXJO: Australia,Australia,6862.3,0.76,3.0
2020-04-23,5217.1,AXJO: Australia,Australia,6862.3,0.76,3.0
2020-04-24,5242.6,AXJO: Australia,Australia,6862.3,0.76,3.0
2019-12-02,23.13,ARGT: Argentina,Argentina,23.13,1.0,1.0
2019-12-03,22.83,ARGT: Argentina,Argentina,23.13,0.99,2.0
2019-12-04,23.34,ARGT: Argentina,Argentina,23.13,1.01,1.0
2019-12-05,23.45,ARGT: Argentina,Argentina,23.13,1.01,1.0
2019-12-06,23.99,ARGT: Argentina,Argentina,23.13,1.04,1.0
2019-12-09,24.35,ARGT: Argentina,Argentina,23.13,1.05,1.0
2019-12-10,23.84,ARGT: Argentina,Argentina,23.13,1.03,1.0
2019-12-11,23.99,ARGT: Argentina,Argentina,23.13,1.04,1.0
2019-12-12,24.49,ARGT: Argentina,Argentina,23.13,1.06,1.0
2019-12-13,24.91,ARGT: Argentina,Argentina,23.13,1.08,1.0
2019-12-16,25.05,ARGT: Argentina,Argentina,23.13,1.08,1.0
2019-12-17,25.0,ARGT: Argentina,Argentina,23.13,1.08,1.0
2019-12-18,25.4,ARGT: Argentina,Argentina,23.13,1.1,1.0
2019-12-19,25.52,ARGT: Argentina,Argentina,23.13,1.1,1.0
2019-12-20,25.97,ARGT: Argentina,Argentina,23.13,1.12,1.0
2019-12-23,26.74,ARGT: Argentina,Argentina,23.13,1.16,1.0
2019-12-24,27.03,ARGT: Argentina,Argentina,23.13,1.17,1.0
2019-12-26,27.58,ARGT: Argentina,Argentina,23.13,1.19,1.0
2019-12-27,27.16,ARGT: Argentina,Argentina,23.13,1.17,1.0
2019-12-30,26.76,ARGT: Argentina,Argentina,23.13,1.16,1.0
2019-12-31,26.59,ARGT: Argentina,Argentina,23.13,1.15,1.0
2020-01-02,26.72,ARGT: Argentina,Argentina,23.13,1.16,1.0
2020-01-03,26.37,ARGT: Argentina,Argentina,23.13,1.14,1.0
2020-01-06,26.34,ARGT: Argentina,Argentina,23.13,1.14,1.0
2020-01-07,26.54,ARGT: Argentina,Argentina,23.13,1.15,1.0
2020-01-08,26.6,ARGT: Argentina,Argentina,23.13,1.15,1.0
2020-01-09,26.99,ARGT: Argentina,Argentina,23.13,1.17,1.0
2020-01-10,27.06,ARGT: Argentina,Argentina,23.13,1.17,1.0
2020-01-13,26.96,ARGT: Argentina,Argentina,23.13,1.17,1.0
2020-01-14,26.4,ARGT: Argentina,Argentina,23.13,1.14,1.0
2020-01-15,26.17,ARGT: Argentina,Argentina,23.13,1.13,1.0
2020-01-16,26.45,ARGT: Argentina,Argentina,23.13,1.14,1.0
2020-01-17,26.78,ARGT: Argentina,Argentina,23.13,1.16,1.0
2020-01-21,26.04,ARGT: Argentina,Argentina,23.13,1.13,1.0
2020-01-22,26.28,ARGT: Argentina,Argentina,23.13,1.14,1.0
2020-01-23,25.96,ARGT: Argentina,Argentina,23.13,1.12,1.0
2020-01-24,25.6,ARGT: Argentina,Argentina,23.13,1.11,1.0
2020-01-27,25.12,ARGT: Argentina,Argentina,23.13,1.09,1.0
2020-01-28,26.03,ARGT: Argentina,Argentina,23.13,1.13,1.0
2020-01-29,25.85,ARGT: Argentina,Argentina,23.13,1.12,1.0
2020-01-30,25.97,ARGT: Argentina,Argentina,23.13,1.12,1.0
2020-01-31,25.53,ARGT: Argentina,Argentina,23.13,1.1,1.0
2020-02-03,26.18,ARGT: Argentina,Argentina,23.13,1.13,1.0
2020-02-04,26.16,ARGT: Argentina,Argentina,23.13,1.13,1.0
2020-02-05,25.9,ARGT: Argentina,Argentina,23.13,1.12,1.0
2020-02-06,25.98,ARGT: Argentina,Argentina,23.13,1.12,1.0
2020-02-07,25.68,ARGT: Argentina,Argentina,23.13,1.11,1.0
2020-02-10,25.77,ARGT: Argentina,Argentina,23.13,1.11,1.0
2020-02-11,25.47,ARGT: Argentina,Argentina,23.13,1.1,1.0
2020-02-12,26.03,ARGT: Argentina,Argentina,23.13,1.13,1.0
2020-02-13,25.8,ARGT: Argentina,Argentina,23.13,1.12,1.0
2020-02-14,26.06,ARGT: Argentina,Argentina,23.13,1.13,1.0
2020-02-18,25.93,ARGT: Argentina,Argentina,23.13,1.12,1.0
2020-02-19,26.35,ARGT: Argentina,Argentina,23.13,1.14,1.0
2020-02-20,26.37,ARGT: Argentina,Argentina,23.13,1.14,1.0
2020-02-21,26.57,ARGT: Argentina,Argentina,23.13,1.15,1.0
2020-02-24,25.16,ARGT: Argentina,Argentina,23.13,1.09,1.0
2020-02-25,24.03,ARGT: Argentina,Argentina,23.13,1.04,1.0
2020-02-26,23.95,ARGT: Argentina,Argentina,23.13,1.04,1.0
2020-02-27,23.16,ARGT: Argentina,Argentina,23.13,1.0,1.0
2020-02-28,22.93,ARGT: Argentina,Argentina,23.13,0.99,2.0
2020-03-02,23.82,ARGT: Argentina,Argentina,23.13,1.03,1.0
2020-03-03,23.68,ARGT: Argentina,Argentina,23.13,1.02,1.0
2020-03-04,24.16,ARGT: Argentina,Argentina,23.13,1.04,1.0
2020-03-05,23.73,ARGT: Argentina,Argentina,23.13,1.03,1.0
2020-03-06,22.95,ARGT: Argentina,Argentina,23.13,0.99,2.0
2020-03-09,19.8,ARGT: Argentina,Argentina,23.13,0.86,3.0
2020-03-10,21.23,ARGT: Argentina,Argentina,23.13,0.92,2.0
2020-03-11,19.68,ARGT: Argentina,Argentina,23.13,0.85,3.0
2020-03-12,17.66,ARGT: Argentina,Argentina,23.13,0.76,3.0
2020-03-13,18.33,ARGT: Argentina,Argentina,23.13,0.79,3.0
2020-03-16,16.45,ARGT: Argentina,Argentina,23.13,0.71,3.0
2020-03-17,16.76,ARGT: Argentina,Argentina,23.13,0.72,3.0
2020-03-18,14.79,ARGT: Argentina,Argentina,23.13,0.64,3.0
2020-03-19,14.97,ARGT: Argentina,Argentina,23.13,0.65,3.0
2020-03-20,14.67,ARGT: Argentina,Argentina,23.13,0.63,3.0
2020-03-23,14.36,ARGT: Argentina,Argentina,23.13,0.62,3.0
2020-03-24,15.93,ARGT: Argentina,Argentina,23.13,0.69,3.0
2020-03-25,16.57,ARGT: Argentina,Argentina,23.13,0.72,3.0
2020-03-26,16.66,ARGT: Argentina,Argentina,23.13,0.72,3.0
2020-03-27,15.79,ARGT: Argentina,Argentina,23.13,0.68,3.0
2020-03-30,15.94,ARGT: Argentina,Argentina,23.13,0.69,3.0
2020-03-31,16.44,ARGT: Argentina,Argentina,23.13,0.71,3.0
2020-04-01,15.7,ARGT: Argentina,Argentina,23.13,0.68,3.0
2020-04-02,15.94,ARGT: Argentina,Argentina,23.13,0.69,3.0
2020-04-03,15.78,ARGT: Argentina,Argentina,23.13,0.68,3.0
2020-04-06,16.65,ARGT: Argentina,Argentina,23.13,0.72,3.0
2020-04-07,17.18,ARGT: Argentina,Argentina,23.13,0.74,3.0
2020-04-08,17.48,ARGT: Argentina,Argentina,23.13,0.76,3.0
2020-04-09,17.59,ARGT: Argentina,Argentina,23.13,0.76,3.0
2020-04-13,17.27,ARGT: Argentina,Argentina,23.13,0.75,3.0
2020-04-14,17.59,ARGT: Argentina,Argentina,23.13,0.76,3.0
2020-04-15,17.82,ARGT: Argentina,Argentina,23.13,0.77,3.0
2020-04-16,17.99,ARGT: Argentina,Argentina,23.13,0.78,3.0
2020-04-17,17.88,ARGT: Argentina,Argentina,23.13,0.77,3.0
2020-04-20,17.86,ARGT: Argentina,Argentina,23.13,0.77,3.0
2020-04-21,16.98,ARGT: Argentina,Argentina,23.13,0.73,3.0
2020-04-22,17.43,ARGT: Argentina,Argentina,23.13,0.75,3.0
2020-04-23,17.23,ARGT: Argentina,Argentina,23.13,0.74,3.0
2020-04-24,16.89,ARGT: Argentina,Argentina,23.13,0.73,3.0
2019-12-02,109061.0,BVSP: Brazil,Brazil,109061.0,1.0,1.0
2019-12-03,109005.0,BVSP: Brazil,Brazil,109061.0,1.0,1.0
2019-12-04,110301.0,BVSP: Brazil,Brazil,109061.0,1.01,1.0
2019-12-05,110622.0,BVSP: Brazil,Brazil,109061.0,1.01,1.0
2019-12-06,111126.0,BVSP: Brazil,Brazil,109061.0,1.02,1.0
2019-12-09,110977.0,BVSP: Brazil,Brazil,109061.0,1.02,1.0
2019-12-10,110672.0,BVSP: Brazil,Brazil,109061.0,1.01,1.0
2019-12-11,110964.0,BVSP: Brazil,Brazil,109061.0,1.02,1.0
2019-12-12,112200.0,BVSP: Brazil,Brazil,109061.0,1.03,1.0
2019-12-13,112565.0,BVSP: Brazil,Brazil,109061.0,1.03,1.0
2019-12-16,111896.0,BVSP: Brazil,Brazil,109061.0,1.03,1.0
2019-12-17,112616.0,BVSP: Brazil,Brazil,109061.0,1.03,1.0
2019-12-18,114315.0,BVSP: Brazil,Brazil,109061.0,1.05,1.0
2019-12-19,115131.0,BVSP: Brazil,Brazil,109061.0,1.06,1.0
2019-12-20,115121.0,BVSP: Brazil,Brazil,109061.0,1.06,1.0
2019-12-23,115863.0,BVSP: Brazil,Brazil,109061.0,1.06,1.0
2019-12-26,117203.0,BVSP: Brazil,Brazil,109061.0,1.07,1.0
2019-12-27,116534.0,BVSP: Brazil,Brazil,109061.0,1.07,1.0
2019-12-30,115964.0,BVSP: Brazil,Brazil,109061.0,1.06,1.0
2020-01-02,118573.0,BVSP: Brazil,Brazil,109061.0,1.09,1.0
2020-01-03,117707.0,BVSP: Brazil,Brazil,109061.0,1.08,1.0
2020-01-06,116878.0,BVSP: Brazil,Brazil,109061.0,1.07,1.0
2020-01-07,116662.0,BVSP: Brazil,Brazil,109061.0,1.07,1.0
2020-01-08,116247.0,BVSP: Brazil,Brazil,109061.0,1.07,1.0
2020-01-09,115947.0,BVSP: Brazil,Brazil,109061.0,1.06,1.0
2020-01-10,115503.0,BVSP: Brazil,Brazil,109061.0,1.06,1.0
2020-01-13,117325.0,BVSP: Brazil,Brazil,109061.0,1.08,1.0
2020-01-14,117632.0,BVSP: Brazil,Brazil,109061.0,1.08,1.0
2020-01-15,116414.0,BVSP: Brazil,Brazil,109061.0,1.07,1.0
2020-01-16,116704.0,BVSP: Brazil,Brazil,109061.0,1.07,1.0
2020-01-17,118478.0,BVSP: Brazil,Brazil,109061.0,1.09,1.0
2020-01-20,118862.0,BVSP: Brazil,Brazil,109061.0,1.09,1.0
2020-01-21,117026.0,BVSP: Brazil,Brazil,109061.0,1.07,1.0
2020-01-22,118391.0,BVSP: Brazil,Brazil,109061.0,1.09,1.0
2020-01-23,119528.0,BVSP: Brazil,Brazil,109061.0,1.1,1.0
2020-01-24,118376.0,BVSP: Brazil,Brazil,109061.0,1.09,1.0
2020-01-27,114482.0,BVSP: Brazil,Brazil,109061.0,1.05,1.0
2020-01-28,116479.0,BVSP: Brazil,Brazil,109061.0,1.07,1.0
2020-01-29,115385.0,BVSP: Brazil,Brazil,109061.0,1.06,1.0
2020-01-30,115528.0,BVSP: Brazil,Brazil,109061.0,1.06,1.0
2020-01-31,113761.0,BVSP: Brazil,Brazil,109061.0,1.04,1.0
2020-02-03,114629.0,BVSP: Brazil,Brazil,109061.0,1.05,1.0
2020-02-04,115557.0,BVSP: Brazil,Brazil,109061.0,1.06,1.0
2020-02-05,116028.0,BVSP: Brazil,Brazil,109061.0,1.06,1.0
2020-02-06,115190.0,BVSP: Brazil,Brazil,109061.0,1.06,1.0
2020-02-07,113770.0,BVSP: Brazil,Brazil,109061.0,1.04,1.0
2020-02-10,112570.0,BVSP: Brazil,Brazil,109061.0,1.03,1.0
2020-02-11,115371.0,BVSP: Brazil,Brazil,109061.0,1.06,1.0
2020-02-12,116674.0,BVSP: Brazil,Brazil,109061.0,1.07,1.0
2020-02-13,115662.0,BVSP: Brazil,Brazil,109061.0,1.06,1.0
2020-02-14,114381.0,BVSP: Brazil,Brazil,109061.0,1.05,1.0
2020-02-17,115309.0,BVSP: Brazil,Brazil,109061.0,1.06,1.0
2020-02-18,114977.0,BVSP: Brazil,Brazil,109061.0,1.05,1.0
2020-02-19,116518.0,BVSP: Brazil,Brazil,109061.0,1.07,1.0
2020-02-20,114586.0,BVSP: Brazil,Brazil,109061.0,1.05,1.0
2020-02-21,113681.0,BVSP: Brazil,Brazil,109061.0,1.04,1.0
2020-02-27,102984.0,BVSP: Brazil,Brazil,109061.0,0.94,2.0
2020-02-28,104172.0,BVSP: Brazil,Brazil,109061.0,0.96,2.0
2020-03-02,106625.0,BVSP: Brazil,Brazil,109061.0,0.98,2.0
2020-03-03,105537.0,BVSP: Brazil,Brazil,109061.0,0.97,2.0
2020-03-04,107224.0,BVSP: Brazil,Brazil,109061.0,0.98,2.0
2020-03-05,102233.0,BVSP: Brazil,Brazil,109061.0,0.94,2.0
2020-03-06,97997.0,BVSP: Brazil,Brazil,109061.0,0.9,2.0
2020-03-09,86067.0,BVSP: Brazil,Brazil,109061.0,0.79,3.0
2020-03-10,92214.0,BVSP: Brazil,Brazil,109061.0,0.85,3.0
2020-03-11,85171.0,BVSP: Brazil,Brazil,109061.0,0.78,3.0
